STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,D_COUNTRY,Country,FREQUENCY,Frequency,D_SOURCE_CATEGORIES,Source Categories,D_SUBSTANCES,Substances,D_UNIT,Unit,TIME_PERIOD,Time,OBS_VALUE,Measurement,OBS_STATUS,Status,FOOTNOTE,Footnote,OBS_COMMENT,Comment,DECIMALS,Decimals
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",CO2,Carbon dioxide,KT_CO2_EQ,Kilotons CO2-equivalent,2024,,573924.944877,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,1990,,1253127.918257,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,1991,,1206392.310840,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,1992,,1157977.013979,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,1993,,1148482.594334,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,1994,,1130813.943987,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,1995,,1123404.074093,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,1996,,1140199.925476,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,1997,,1104782.570018,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,1998,,1079982.516514,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,1999,,1045537.528829,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2000,,1042998.220071,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2001,,1057082.347896,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2002,,1036657.998125,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2003,,1030538.757365,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2004,,1010676.326182,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2005,,988947.491292,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2006,,1001999.007897,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2007,,963510.855083,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2008,,964925.113008,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2009,,901284.536824,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2010,,933249.925108,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2011,,907615.197464,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2012,,916945.385146,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2013,,936610.248431,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2014,,895231.866109,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2015,,898605.652898,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2016,,899030.115205,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2017,,886279.762812,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2018,,850135.000678,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2019,,798000.528720,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2020,,730972.371659,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2021,,762772.666938,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2022,,749266.424168,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2023,,669578.360464,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2024,,649769.518392,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1990,,52317.272707,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1991,,50155.143299,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1992,,52617.952204,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1993,,49679.246990,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1994,,52541.105422,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1995,,50472.954990,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1996,,51384.765253,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1997,,49132.930302,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1998,,37625.295303,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1999,,34133.696301,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2000,,34177.218047,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2001,,35350.817960,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2002,,36015.741196,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2003,,33662.572551,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2004,,36263.991849,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2005,,34836.917114,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2006,,34348.875882,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2007,,37531.008824,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2008,,35044.729629,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2009,,35632.963384,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2010,,28785.013145,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2011,,28559.779101,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2012,,28295.277463,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2013,,29123.557451,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2014,,29066.660269,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2015,,28544.479070,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2016,,29077.157319,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2017,,29132.619197,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2018,,26572.674907,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2019,,26512.853811,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2020,,25349.464816,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2021,,25656.166494,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2022,,24094.678259,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2023,,24240.040979,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL_WITHOUT_LULUCF,"Total Emissions (without Land Use, Land Use Change and Forestry)",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2024,,22857.168442,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,TOTAL,Total Emissions,CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,1990,,142140.772091,,,,,,,,2,
